0.77,5.5562e-28,7.4802e-28,0.52396,3.2732e-28,-2.4313e-28,-3.3299e-56,6.8371e-28,9.2033e-28,0.48727,3.1593e-28,-2.3479e-28,-3.2603e-56
0.78,5.6245e-28,7.5722e-28,0.52884,3.3048e-28,-2.4548e-28,-3.3625e-56,6.6094e-28,8.8967e-28,0.48284,2.7208e-28,-2.0222e-28,-2.0235e-56
0.79,5.6906e-28,7.6612e-28,0.53367,3.332e-28,-2.475e-28,-3.3827e-56,6.3794e-28,8.587e-28,0.47844,2.2944e-28,-1.7054e-28,-8.3794e-57
0.8,5.7544e-28,7.7471e-28,0.53845,3.355e-28,-2.4921e-28,-3.3911e-56,6.1474e-28,8.2747e-28,0.47408,1.8801e-28,-1.3977e-28,2.9281e-57
0.81,5.8159e-28,7.8298e-28,0.54319,3.3738e-28,-2.506e-28,-3.3882e-56,5.9137e-28,7.9601e-28,0.46976,1.4781e-28,-1.099e-28,1.3656e-56
0.82,5.875e-28,7.9094e-28,0.54789,3.3885e-28,-2.517e-28,-3.3745e-56,5.6786e-28,7.6435e-28,0.46548,1.0883e-28,-8.0946e-29,2.3779e-56
0.83,5.9318e-28,7.9858e-28,0.55254,3.3994e-28,-2.5251e-28,-3.3507e-56,5.4423e-28,7.3255e-28,0.46123,7.1097e-29,-5.2911e-29,3.3278e-56
0.84,5.9862e-28,8.0591e-28,0.55716,3.4065e-28,-2.5304e-28,-3.3175e-56,5.2052e-28,7.0063e-28,0.45703,3.4598e-29,-2.5796e-29,4.2137e-56
0.85,6.0383e-28,8.1292e-28,0.56173,3.41e-28,-2.533e-28,-3.2753e-56,4.9676e-28,6.6864e-28,0.45285,-6.6295e-31,3.9979e-31,5.0348e-56
0.86,6.088e-28,8.196e-28,0.56625,3.4099e-28,-2.533e-28,-3.225e-56,4.7295e-28,6.3659e-28,0.44872,-3.4689e-29,2.5678e-29,5.7905e-56
0.87,6.1353e-28,8.2597e-28,0.57074,3.4065e-28,-2.5304e-28,-3.1671e-56,4.4914e-28,6.0454e-28,0.44462,-6.7483e-29,5.0041e-29,6.4807e-56
0.88,6.1802e-28,8.3201e-28,0.57519,3.3997e-28,-2.5254e-28,-3.1023e-56,4.2535e-28,5.7251e-28,0.44056,-9.9052e-29,7.3495e-29,7.1056e-56
0.89,6.2227e-28,8.3774e-28,0.57959,3.3898e-28,-2.518e-28,-3.0312e-56,4.0159e-28,5.4052e-28,0.43653,-1.294e-28,9.6043e-29,7.666e-56
0.9,6.2629e-28,8.4314e-28,0.58396,3.3769e-28,-2.5084e-28,-2.9546e-56,3.7789e-28,5.0862e-28,0.43254,-1.5855e-28,1.1769e-28,8.1628e-56
0.91,6.3007e-28,8.4823e-28,0.58828,3.361e-28,-2.4967e-28,-2.8729e-56,3.5428e-28,4.7683e-28,0.42859,-1.8649e-28,1.3846e-28,8.5971e-56
0.92,6.3361e-28,8.53e-28,0.59257,3.3424e-28,-2.4828e-28,-2.787e-56,3.3076e-28,4.4517e-28,0.42467,-2.1325e-28,1.5834e-28,8.9706e-56
0.93,6.3692e-28,8.5745e-28,0.59682,3.321e-28,-2.467e-28,-2.6972e-56,3.0737e-28,4.1368e-28,0.42079,-2.3884e-28,1.7734e-28,9.2848e-56
0.94,6.3999e-28,8.6159e-28,0.60102,3.2972e-28,-2.4492e-28,-2.6044e-56,2.8412e-28,3.8238e-28,0.41695,-2.6327e-28,1.9549e-28,9.5418e-56
0.95,6.4283e-28,8.6541e-28,0.60519,3.2708e-28,-2.4297e-28,-2.509e-56,2.6102e-28,3.5129e-28,0.41314,-2.8655e-28,2.1279e-28,9.7437e-56
0.96,6.4544e-28,8.6892e-28,0.60933,3.2422e-28,-2.4084e-28,-2.4115e-56,2.381e-28,3.2044e-28,0.40936,-3.0871e-28,2.2926e-28,9.8925e-56
0.97,6.4782e-28,8.7213e-28,0.61342,3.2113e-28,-2.3855e-28,-2.3126e-56,2.1538e-28,2.8984e-28,0.40563,-3.2976e-28,2.4489e-28,9.9909e-56
0.98,6.4998e-28,8.7503e-28,0.61748,3.1783e-28,-2.361e-28,-2.2127e-56,1.9286e-28,2.5953e-28,0.40192,-3.4971e-28,2.5972e-28,1.0041e-55
0.99,6.519e-28,8.7762e-28,0.62149,3.1434e-28,-2.335e-28,-2.1123e-56,1.7056e-28,2.2952e-28,0.39825,-3.686e-28,2.7375e-28,1.0046e-55
1,6.5361e-28,8.7992e-28,0.62548,3.1065e-28,-2.3077e-28,-2.0118e-56,1.4851e-28,1.9982e-28,0.39462,-3.8643e-28,2.87e-28,1.0008e-55
1.01,6.551e-28,8.8192e-28,0.62942,3.0679e-28,-2.279e-28,-1.9118e-56,1.267e-28,1.7046e-28,0.39102,-4.0323e-28,2.9948e-28,9.929e-56
1.02,6.5636e-28,8.8362e-28,0.63333,3.0275e-28,-2.249e-28,-1.8125e-56,1.0515e-28,1.4146e-28,0.38746,-4.1901e-28,3.1121e-28,9.8129e-56
1.03,6.5741e-28,8.8503e-28,0.63721,2.9856e-28,-2.2179e-28,-1.7143e-56,8.3885e-29,1.1283e-28,0.38393,-4.338e-28,3.222e-28,9.6619e-56
1.04,6.5825e-28,8.8616e-28,0.64105,2.9422e-28,-2.1857e-28,-1.6177e-56,6.2903e-29,8.4586e-29,0.38043,-4.4762e-28,3.3246e-28,9.4785e-56
1.05,6.5888e-28,8.8701e-28,0.64485,2.8975e-28,-2.1524e-28,-1.5229e-56,4.2218e-29,5.6741e-29,0.37697,-4.6049e-28,3.4203e-28,9.2657e-56
1.06,6.593e-28,8.8758e-28,0.64862,2.8514e-28,-2.1182e-28,-1.4303e-56,2.1841e-29,2.931e-29,0.37354,-4.7244e-28,3.509e-28,9.0258e-56
1.07,6.5952e-28,8.8787e-28,0.65236,2.8042e-28,-2.0831e-28,-1.34e-56,1.7805e-30,2.3059e-30,0.37014,-4.8348e-28,3.591e-28,8.7616e-56
1.08,6.5954e-28,8.8789e-28,0.65606,2.7558e-28,-2.0472e-28,-1.2524e-56,-1.7955e-29,-2.4261e-29,0.36678,-4.9363e-28,3.6665e-28,8.4755e-56
1.09,6.5936e-28,8.8765e-28,0.65973,2.7065e-28,-2.0105e-28,-1.1677e-56,-3.7356e-29,-5.0378e-29,0.36345,-5.0293e-28,3.7356e-28,8.1701e-56
1.1,6.5899e-28,8.8715e-28,0.66336,2.6562e-28,-1.9732e-28,-1.086e-56,-5.6417e-29,-7.6037e-29,0.36016,-5.1139e-28,3.7984e-28,7.8477e-56
1.11,6.5842e-28,8.8639e-28,0.66696,2.605e-28,-1.9352e-28,-1.0075e-56,-7.513e-29,-1.0123e-28,0.35689,-5.1903e-28,3.8552e-28,7.5106e-56
1.12,6.5767e-28,8.8537e-28,0.67053,2.5531e-28,-1.8967e-28,-9.3237e-57,-9.3489e-29,-1.2594e-28,0.35366,-5.2588e-28,3.9061e-28,7.1611e-56
1.13,6.5674e-28,8.8411e-28,0.67407,2.5006e-28,-1.8576e-28,-8.6076e-57,-1.1149e-28,-1.5017e-28,0.35046,-5.3196e-28,3.9513e-28,6.8014e-56
1.14,6.5562e-28,8.8261e-28,0.67757,2.4474e-28,-1.8181e-28,-7.9275e-57,-1.2912e-28,-1.7391e-28,0.3473,-5.373e-28,3.991e-28,6.4335e-56
1.15,6.5433e-28,8.8087e-28,0.68105,2.3936e-28,-1.7782e-28,-7.2842e-57,-1.4639e-28,-1.9715e-28,0.34416,-5.4191e-28,4.0253e-28,6.0593e-56
1.16,6.5287e-28,8.789e-28,0.68449,2.3394e-28,-1.7379e-28,-6.6782e-57,-1.6328e-28,-2.1989e-28,0.34106,-5.4582e-28,4.0544e-28,5.6808e-56
1.17,6.5123e-28,8.767e-28,0.6879,2.2849e-28,-1.6974e-28,-6.1101e-57,-1.798e-28,-2.4212e-28,0.33799,-5.4906e-28,4.0784e-28,5.2997e-56
1.18,6.4944e-28,8.7428e-28,0.69128,2.23e-28,-1.6566e-28,-5.5802e-57,-1.9593e-28,-2.6384e-28,0.33495,-5.5164e-28,4.0976e-28,4.9177e-56
1.19,6.4748e-28,8.7164e-28,0.69463,2.1748e-28,-1.6156e-28,-5.0884e-57,-2.1168e-28,-2.8504e-28,0.33194,-5.5358e-28,4.112e-28,4.5364e-56
1.2,6.4536e-28,8.6879e-28,0.69795,2.1194e-28,-1.5745e-28,-4.6348e-57,-2.2705e-28,-3.0573e-28,0.32896,-5.5491e-28,4.1219e-28,4.1572e-56
1.21,6.4309e-28,8.6574e-28,0.70124,2.0639e-28,-1.5333e-28,-4.219e-57,-2.4203e-28,-3.259e-28,0.32601,-5.5566e-28,4.1275e-28,3.7815e-56
1.22,6.4067e-28,8.6248e-28,0.7045,2.0084e-28,-1.492e-28,-3.8409e-57,-2.5663e-28,-3.4554e-28,0.32309,-5.5583e-28,4.1288e-28,3.4106e-56
1.23,6.381e-28,8.5902e-28,0.70773,1.9528e-28,-1.4507e-28,-3.4998e-57,-2.7083e-28,-3.6467e-28,0.32021,-5.5546e-28,4.1261e-28,3.0456e-56
1.24,6.3539e-28,8.5537e-28,0.71093,1.8972e-28,-1.4095e-28,-3.1953e-57,-2.8465e-28,-3.8326e-28,0.31735,-5.5457e-28,4.1194e-28,2.6876e-56
1.25,6.3255e-28,8.5154e-28,0.7141,1.8418e-28,-1.3683e-28,-2.9265e-57,-2.9808e-28,-4.0134e-28,0.31452,-5.5317e-28,4.1091e-28,2.3376e-56
1.26,6.2957e-28,8.4753e-28,0.71725,1.7865e-28,-1.3272e-28,-2.6927e-57,-3.1112e-28,-4.1889e-28,0.31172,-5.5129e-28,4.0951e-28,1.9964e-56
