1.9,2.0497e-54,1.7172,1.8678,0.050505,-6.0514e-56,2.7709e-56,-2.7341e-54,0.40711,0.21094,-2.0221,9.1483e-55,5.5818e-56
1.92,1.995e-54,1.7254,1.872,0.010064,-4.2217e-56,2.8826e-56,-2.7427e-54,0.3997,0.16137,1.8998,8.8726e-55,-1.1285e-55
1.94,1.9402e-54,1.7334,1.8752,0.048061,-2.4472e-56,2.6569e-56,-2.7528e-54,0.39729,0.20464,-1.9814,8.5685e-55,1.698e-56
1.96,1.8851e-54,1.7413,1.8793,0.0084337,-7.3351e-57,2.6908e-56,-2.7562e-54,0.39018,0.15609,1.8843,8.312e-55,-6.852e-56
1.98,1.83e-54,1.7491,1.8825,0.04612,9.289e-57,2.5538e-56,-2.7579e-54,0.38817,0.19864,-1.9427,8.0054e-55,-1.8535e-56
2,1.7748e-54,1.7569,1.8864,0.0072656,2.53e-56,2.5167e-56,-2.7563e-54,0.38131,0.15111,1.8695,7.7704e-55,-2.8118e-56
2.02,1.7197e-54,1.7645,1.8895,0.044655,4.0841e-56,2.4605e-56,-2.7503e-54,0.37958,0.19289,-1.906,7.4678e-55,-5.0851e-56
2.04,1.6647e-54,1.7721,1.8933,0.0065345,5.5776e-56,2.3588e-56,-2.744e-54,0.37289,0.14641,1.8552,7.2566e-55,8.6993e-57
2.06,1.6098e-54,1.7796,1.8962,0.043638,7.0289e-56,2.3762e-56,-2.7307e-54,0.37134,0.18738,-1.8711,6.9625e-55,-8.0138e-56
2.08,1.5552e-54,1.787,1.9,0.0062156,8.4214e-56,2.2159e-56,-2.72e-54,0.36475,0.14197,1.8413,6.7774e-55,4.2267e-56
2.1,1.5008e-54,1.7943,1.9028,0.043041,9.7769e-56,2.3004e-56,-2.7e-54,0.36328,0.18209,-1.8378,6.4951e-55,-1.066e-55
2.12,1.4468e-54,1.8015,1.9065,0.0062851,1.1076e-55,2.0872e-56,-2.685e-54,0.35674,0.13774,1.8277,6.338e-55,7.2908e-56
2.14,1.3931e-54,1.8087,1.9092,0.042839,1.2344e-55,2.2331e-56,-2.6589e-54,0.35526,0.17699,-1.8059,6.0692e-55,-1.3045e-55
2.16,1.3399e-54,1.8158,1.9128,0.0067201,1.3557e-55,1.9722e-56,-2.6399e-54,0.34871,0.13371,1.8144,5.9419e-55,1.0094e-55
2.18,1.2871e-54,1.8228,1.9154,0.043007,1.4746e-55,2.174e-56,-2.6081e-54,0.34713,0.17205,-1.7755,5.6873e-55,-1.5193e-55
2.2,1.235e-54,1.8297,1.9189,0.0074983,1.5883e-55,1.8702e-56,-2.5852e-54,0.3405,0.12985,1.8012,5.591e-55,1.2665e-55
2.22,1.1833e-54,1.8365,1.9215,0.043522,1.7001e-55,2.1235e-56,-2.5481e-54,0.33875,0.16725,-1.7462,5.3501e-55,-1.7128e-55
2.24,1.1323e-54,1.8433,1.9248,0.0085978,1.8071e-55,1.7809e-56,-2.5216e-54,0.332,0.12611,1.7881,5.2857e-55,1.5033e-55
2.26,1.0819e-54,1.8499,1.9273,0.044359,1.9129e-55,2.0816e-56,-2.4795e-54,0.33,0.16256,-1.7181,5.0571e-55,-1.8874e-55
2.28,1.0323e-54,1.8565,1.9306,0.0099974,2.014e-55,1.7041e-56,-2.4495e-54,0.32307,0.12247,1.775,5.025e-55,1.7224e-55
2.3,9.8329e-55,1.863,1.933,0.045497,2.1145e-55,2.0486e-56,-2.4028e-54,0.32075,0.15794,-1.6911,4.8065e-55,-2.0453e-55
2.32,9.3524e-55,1.8694,1.9362,0.011675,2.2106e-55,1.6395e-56,-2.3694e-54,0.3136,0.11888,1.7618,4.8067e-55,1.9261e-55
2.34,8.8785e-55,1.8757,1.9386,0.046912,2.3068e-55,2.0247e-56,-2.3183e-54,0.3109,0.15336,-1.6651,4.5955e-55,-2.1887e-55
2.36,8.4148e-55,1.8819,1.9416,0.01361,2.3987e-55,1.587e-56,-2.2817e-54,0.30348,0.11532,1.7485,4.6273e-55,2.1168e-55
2.38,7.9585e-55,1.888,1.944,0.048581,2.4912e-55,2.0104e-56,-2.2266e-54,0.30035,0.14879,-1.6401,4.4201e-55,-2.3197e-55
2.4,7.5132e-55,1.894,1.9469,0.01578,2.5796e-55,1.5464e-56,-2.1868e-54,0.29262,0.11173,1.735,4.4826e-55,2.2964e-55
2.42,7.0758e-55,1.8998,1.9492,0.05048,2.6693e-55,2.0057e-56,-2.1277e-54,0.28901,0.14419,-1.616,4.2756e-55,-2.44e-55
2.44,6.6503e-55,1.9056,1.952,0.01816,2.7548e-55,1.5177e-56,-2.0848e-54,0.28092,0.10806,1.7213,4.3673e-55,2.4664e-55
2.46,6.2333e-55,1.9112,1.9542,0.052586,2.8421e-55,2.011e-56,-2.0221e-54,0.27679,0.13949,-1.5929,4.1561e-55,-2.5511e-55
2.48,5.8289e-55,1.9168,1.957,0.020729,2.9252e-55,1.5008e-56,-1.9761e-54,0.26831,0.10427,1.7072,4.2753e-55,2.6284e-55
2.5,5.4337e-55,1.9221,1.9591,0.054873,3.0108e-55,2.0264e-56,-1.9098e-54,0.26361,0.13466,-1.5707,4.0555e-55,-2.6545e-55
2.52,5.0517e-55,1.9274,1.9618,0.02346,3.0919e-55,1.4956e-56,-1.8609e-54,0.25473,0.10029,1.6927,4.2004e-55,2.7835e-55
2.54,4.6795e-55,1.9325,1.9638,0.057315,3.1759e-55,2.0522e-56,-1.7911e-54,0.24943,0.12963,-1.5494,3.967e-55,-2.751e-55
2.56,4.3213e-55,1.9375,1.9664,0.026327,3.2552e-55,1.502e-56,-1.7392e-54,0.2401,0.09606,1.6779,4.1361e-55,2.9326e-55
2.58,3.9735e-55,1.9423,1.9683,0.059885,3.3379e-55,2.0886e-56,-1.6661e-54,0.23419,0.12433,-1.529,3.884e-55,-2.8414e-55
2.6,3.6403e-55,1.947,1.9708,0.029306,3.4156e-55,1.5203e-56,-1.6113e-54,0.22439,0.091508,1.6626,4.0764e-55,3.0764e-55
2.62,3.318e-55,1.9514,1.9726,0.062557,3.4971e-55,2.1356e-56,-1.5349e-54,0.21785,0.11869,-1.5094,3.8008e-55,-2.9259e-55
2.64,3.011e-55,1.9558,1.975,0.032369,3.5732e-55,1.5504e-56,-1.4773e-54,0.20757,0.08655,1.6469,4.017e-55,3.2157e-55
2.66,2.7156e-55,1.96,1.9767,0.065306,3.6535e-55,2.1935e-56,-1.3978e-54,0.20037,0.11262,-1.4907,3.7144e-55,-3.0043e-55
2.68,2.436e-55,1.964,1.979,0.035493,3.7278e-55,1.5927e-56,-1.3374e-54,0.1896,0.081092,1.6309,3.9567e-55,3.3511e-55
2.7,2.1685e-55,1.9678,1.9806,0.068111,3.8069e-55,2.2629e-56,-1.2548e-54,0.18175,0.10602,-1.4725,3.6255e-55,-3.0758e-55
2.72,1.9175e-55,1.9714,1.9827,0.038662,3.8794e-55,1.6477e-56,-1.1917e-54,0.17048,0.075023,1.6148,3.9001e-55,3.4839e-55
2.74,1.6792e-55,1.9748,1.9842,0.070958,3.9574e-55,2.3445e-56,-1.1062e-54,0.16197,0.098767,-1.4546,3.5423e-55,-3.1392e-55
2.76,1.458e-55,1.978,1.9862,0.041866,4.0283e-55,1.7167e-56,-1.0404e-54,0.1502,0.068216,1.599,3.8605e-55,3.6159e-55
2.78,1.2499e-55,1.981,1.9875,0.073846,4.1055e-55,2.4399e-56,-9.5214e-55,0.14104,0.090714,-1.4365,3.4847e-55,-3.192e-55
2.8,1.0595e-55,1.9839,1.9894,0.045115,4.1752e-55,1.8015e-56,-8.8369e-55,0.12876,0.060516,1.5841,3.8652e-55,3.7507e-55
2.82,8.8272e-56,1.9864,1.9906,0.076798,4.2525e-55,2.5516e-56,-7.9276e-55,0.11894,0.081674,-1.4174,3.4931e-55,-3.2309e-55
2.84,7.2417e-56,1.9888,1.9922,0.048449,4.3223e-55,1.9054e-56,-7.2173e-55,0.10615,0.051738,1.5712,3.9597e-55,3.8942e-55
2.86,5.7982e-56,1.9909,1.9932,0.079872,4.4015e-55,2.6843e-56,-6.2823e-55,0.095685,0.071386,-1.3962,3.6369e-55,-3.2514e-55
2.88,4.5417e-56,1.9929,1.9947,0.051949,4.4743e-55,2.034e-56,-5.546e-55,0.08236,0.041653,1.5613,4.1886e-55,4.0537e-55
2.9,3.4325e-56,1.9945,1.9955,0.083175,4.5581e-55,2.8447e-56,-4.5861e-55,0.071231,0.059486,-1.3719,3.9532e-55,-3.2528e-55
2.92,2.5153e-56,1.9959,1.9967,0.055737,4.6371e-55,2.1942e-56,-3.8226e-55,0.057339,0.029917,1.5543,4.5277e-55,4.2333e-55
2.94,1.7508e-56,1.9971,1.9973,0.086823,4.7277e-55,3.0408e-56,-2.8378e-55,0.045521,0.045538,-1.3459,4.308e-55,-3.2452e-55
2.96,1.1832e-56,1.998,1.9982,0.059905,4.8138e-55,2.3918e-56,-2.0453e-55,0.031011,0.016041,1.5487,4.8698e-55,4.4362e-55
2.98,7.7419e-57,1.9986,1.9985,0.09088,4.9112e-55,3.279e-56,-1.0348e-55,0.018459,0.029119,-1.3184,4.6458e-55,-3.2302e-55
3,5.6722e-57,1.999,1.9991,0.064511,5.0041e-55,2.633e-56,-2.1084e-56,0.0032617,-0.00031954,1.547,5.3422e-55,4.6811e-55
